provider_symbol,symbol,sector,industry,source
TTEK,TTEK,Industrials,Engineering & Construction,
TTGT,TTGT,Technology,Information Technology Services,
TTI,TTI,Industrials,Conglomerates,
TTMI,TTMI,Technology,Electronic Components,
TTWO,TTWO,Communication Services,,
TU,TU,Communication Services,Telecom Services,
TULP,TULP,Consumer Defensive,Farm Products,
TURB,TURB,Technology,Solar,
TUSK,TUSK,Industrials,Conglomerates,
TUYA,TUYA,Technology,Software—Infrastructure,
TV,TV,Communication Services,Telecom Services,
TVAI,TVAI,Financial Services,Shell Companies,
TVRD,TVRD,Healthcare,Biotechnology,
TVTX,TVTX,Healthcare,Biotechnology,
TW,TW,Financial Services,Capital Markets,
TWAV,TWAV,Financial Services,Asset Management,
TWFG,TWFG,Financial Services,Insurance Brokers,
TWG,TWG,Consumer Defensive,Food Distribution,
TWI,TWI,Industrials,Farm & Heavy Construction Machinery,
TWIN,TWIN,Industrials,Specialty Industrial Machinery,
TWLO,TWLO,Technology,Software—Infrastructure,
TWO,TWO,Real Estate,REIT—Mortgage,
TWST,TWST,Healthcare,Diagnostics & Research,
TX,TX,Basic Materials,Steel,
TXG,TXG,Healthcare,Health Information Services,
TXMD,TXMD,Healthcare,Drug Manufacturers—Specialty & Generic,
TXN,TXN,Technology,,
TXNM,TXNM,Utilities,Utilities—Regulated Electric,
TXO,TXO,Energy,Oil & Gas E&P,
TXRH,TXRH,Consumer Cyclical,Restaurants,
TXT,TXT,Industrials,,
TY,TY,Financial Services,Asset Management,
TYG,TYG,Financial Services,Asset Management,
TYGO,TYGO,Technology,Solar,
TYL,TYL,Technology,,
TZOO,TZOO,Communication Services,Internet Content & Information,
U,U,Technology,Software—Application,
UA,UA,Consumer Cyclical,Apparel Manufacturing,
UAA,UAA,Consumer Cyclical,Apparel Manufacturing,
UAL,UAL,Industrials,,
UAMY,UAMY,Basic Materials,Other Industrial Metals & Mining,
UAN,UAN,Basic Materials,Agricultural Inputs,
UBCP,UBCP,Financial Services,Banks—Regional,
UBER,UBER,Industrials,,
UBS,UBS,Financial Services,Banks—Diversified,
UBSI,UBSI,Financial Services,Banks—Regional,
UCAR,UCAR,Consumer Cyclical,Auto & Truck Dealerships,
UCB,UCB,Financial Services,Banks—Regional,
UCFI,UCFI,Consumer Defensive,,
UCL,UCL,Communication Services,Telecom Services,
UCTT,UCTT,Technology,Semiconductor Equipment & Materials,
UDR,UDR,Real Estate,,
UE,UE,Real Estate,REIT—Retail,
UEC,UEC,Energy,Uranium,
UEIC,UEIC,Technology,Consumer Electronics,
UFCS,UFCS,Financial Services,Insurance—Property & Casualty,
UFG,UFG,Industrials,Marine Shipping,
UFI,UFI,Consumer Cyclical,Textile Manufacturing,
UFPI,UFPI,Basic Materials,Lumber & Wood Production,
UFPT,UFPT,Healthcare,Medical Devices,
UG,UG,Consumer Defensive,Household & Personal Products,
UGI,UGI,Utilities,Utilities—Regulated Gas,
UGP,UGP,Energy,Oil & Gas Refining & Marketing,
UHAL,UHAL,Industrials,Rental & Leasing Services,
UHAL-B,UHAL-B,Industrials,Rental & Leasing Services,
UHS,UHS,Healthcare,,
UHT,UHT,Real Estate,REIT—Healthcare Facilities,
UI,UI,Technology,Communication Equipment,
UIS,UIS,Technology,Information Technology Services,
UK,UK,Real Estate,Real Estate Services,
UL,UL,Consumer Defensive,Household & Personal Products,
ULBI,ULBI,Industrials,Electrical Equipment & Parts,
ULCC,ULCC,Industrials,Airlines,
ULH,ULH,Industrials,Trucking,
ULS,ULS,Industrials,Specialty Business Services,
ULTA,ULTA,Consumer Cyclical,,
UMAC,UMAC,Technology,Computer Hardware,
UMBF,UMBF,Financial Services,Banks—Regional,
UMC,UMC,Technology,Semiconductors,
UMH,UMH,Real Estate,REIT—Residential,
UNB,UNB,Financial Services,Banks—Regional,
UNCY,UNCY,Healthcare,Biotechnology,
UNF,UNF,Industrials,Specialty Business Services,
UNFI,UNFI,Consumer Defensive,Food Distribution,
UNH,UNH,Healthcare,,
UNIT,UNIT,Real Estate,REIT—Specialty,
UNM,UNM,Financial Services,Insurance—Life,
UNP,UNP,Industrials,,
UNTY,UNTY,Financial Services,Banks—Regional,
UONE,UONE,Communication Services,Broadcasting,
UONEK,UONEK,Communication Services,Broadcasting,
UP,UP,Industrials,Airports & Air Services,
UPB,UPB,Healthcare,Biotechnology,
UPBD,UPBD,Technology,Software—Application,
UPC,UPC,Healthcare,Drug Manufacturers—Specialty & Generic,
UPLD,UPLD,Technology,Software—Application,
UPS,UPS,Industrials,,
UPST,UPST,Financial Services,Credit Services,
UPWK,UPWK,Communication Services,Internet Content & Information,
UPXI,UPXI,Communication Services,Internet Content & Information,
URBN,URBN,Consumer Cyclical,Apparel Retail,
URG,URG,Energy,Uranium,
URGN,URGN,Healthcare,Biotechnology,
URI,URI,Industrials,,
UROY,UROY,Energy,Uranium,
USA,USA,Financial Services,Asset Management,
USAC,USAC,Energy,Oil & Gas Equipment & Services,
USAR,USAR,Basic Materials,Other Industrial Metals & Mining,
USAS,USAS,Basic Materials,Other Industrial Metals & Mining,
USB,USB,Financial Services,,
USCB,USCB,Financial Services,Banks—Regional,
USEA,USEA,Industrials,Marine Shipping,
USFD,USFD,Consumer Defensive,Food Distribution,
USIO,USIO,Technology,Software—Infrastructure,
USLM,USLM,Basic Materials,Building Materials,
USNA,USNA,Consumer Defensive,Packaged Foods,
USPH,USPH,Healthcare,Medical Care Facilities,
UTF,UTF,Financial Services,Asset Management,
UTG,UTG,Financial Services,Asset Management,
UTHR,UTHR,Healthcare,Drug Manufacturers—Specialty & Generic,
UTI,UTI,Consumer Defensive,Education & Training Services,
UTL,UTL,Utilities,Utilities—Diversified,
UTMD,UTMD,Healthcare,Medical Instruments & Supplies,
UTSI,UTSI,Technology,Communication Equipment,
UTZ,UTZ,Consumer Defensive,Packaged Foods,
UUU,UUU,Industrials,Building Products & Equipment,
UUUU,UUUU,Energy,Uranium,
UVE,UVE,Financial Services,Insurance—Property & Casualty,
UVSP,UVSP,Financial Services,Banks—Regional,
UVV,UVV,Consumer Defensive,Tobacco,
UWMC,UWMC,Financial Services,Mortgage Finance,
UXIN,UXIN,Consumer Cyclical,Auto & Truck Dealerships,
UZX,UZX,Consumer Cyclical,Internet Retail,
V,V,Financial Services,,
VABK,VABK,Financial Services,Banks—Regional,
VAC,VAC,Consumer Cyclical,Resorts & Casinos,
VAL,VAL,Energy,Oil & Gas Drilling,
VALE,VALE,Basic Materials,Other Industrial Metals & Mining,
VALN,VALN,Healthcare,Biotechnology,
VALU,VALU,Financial Services,Financial Data & Stock Exchanges,
VATE,VATE,Industrials,Engineering & Construction,
VBF,VBF,Financial Services,Asset Management,
VBIO,VBIO,Healthcare,Biotechnology,
VBNK,VBNK,Financial Services,Banks—Regional,
VC,VC,Consumer Cyclical,Auto Parts,
VCEL,VCEL,Healthcare,Biotechnology,
VCIG,VCIG,Industrials,Consulting Services,
VCTR,VCTR,Financial Services,Asset Management,
VCV,VCV,Financial Services,Asset Management,
VCYT,VCYT,Healthcare,Diagnostics & Research,
VECO,VECO,Technology,Semiconductor Equipment & Materials,
VEEA,VEEA,Technology,Information Technology Services,
VEEE,VEEE,Consumer Cyclical,Recreational Vehicles,
VEEV,VEEV,Healthcare,,
VEL,VEL,Financial Services,Mortgage Finance,
VELO,VELO,Technology,Computer Hardware,
VENU,VENU,Consumer Cyclical,Restaurants,
VEON,VEON,Communication Services,Telecom Services,
VERI,VERI,Technology,Software—Infrastructure,
VERU,VERU,Healthcare,Biotechnology,
VERX,VERX,Technology,Software—Application,
VET,VET,Energy,Oil & Gas E&P,
VFC,VFC,Consumer Cyclical,Apparel Manufacturing,
VFF,VFF,Consumer Defensive,Farm Products,
VFS,VFS,Consumer Cyclical,Auto Manufacturers,
VG,VG,Energy,Oil & Gas Midstream,
VGM,VGM,Financial Services,Asset Management,
VGNT,VGNT,Consumer Cyclical,Auto Parts,
VHC,VHC,Technology,Software—Infrastructure,
VHI,VHI,Basic Materials,Chemicals,
VHUB,VHUB,Consumer Defensive,Grocery Stores,
VIA,VIA,Technology,Software—Application,
VIAV,VIAV,Technology,Communication Equipment,
VICI,VICI,Real Estate,,
VICR,VICR,Technology,Electronic Components,
VIK,VIK,Consumer Cyclical,Travel Services,
VINP,VINP,Financial Services,Asset Management,
VIOT,VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
VIPS,VIPS,Consumer Cyclical,Internet Retail,
VIR,VIR,Healthcare,Biotechnology,
VIRC,VIRC,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
VIRT,VIRT,Financial Services,Capital Markets,
VISN,VISN,Technology,Communication Equipment,
VIST,VIST,Energy,Oil & Gas E&P,
VITL,VITL,Consumer Defensive,Farm Products,
VIV,VIV,Communication Services,Telecom Services,
VIVK,VIVK,Energy,Oil & Gas Integrated,
VIVO,VIVO,Technology,Software—Infrastructure,
VIVS,VIVS,Healthcare,Biotechnology,
VKI,VKI,Financial Services,Asset Management,
VKQ,VKQ,Financial Services,Asset Management,
VLGEA,VLGEA,Consumer Defensive,Grocery Stores,
VLN,VLN,Technology,Semiconductors,
VLO,VLO,Energy,,
VLRS,VLRS,Industrials,Airlines,
VLT,VLT,Financial Services,Asset Management,
VLTO,VLTO,Industrials,,
VLY,VLY,Financial Services,Banks—Regional,
VMAR,VMAR,Consumer Cyclical,Recreational Vehicles,
VMC,VMC,Basic Materials,,
VMD,VMD,Healthcare,Medical Devices,
VMET,VMET,Basic Materials,Other Precious Metals & Mining,
VMI,VMI,Industrials,Conglomerates,
VMO,VMO,Financial Services,Asset Management,
VNCE,VNCE,Consumer Cyclical,Apparel Manufacturing,
VNDA,VNDA,Healthcare,Biotechnology,
VNET,VNET,Technology,Information Technology Services,
VNO,VNO,Real Estate,REIT—Office,
VNOM,VNOM,Energy,Oil & Gas Midstream,
VNRX,VNRX,Healthcare,Medical Devices,
VNT,VNT,Technology,Scientific & Technical Instruments,
VNTG,VNTG,Industrials,Marine Shipping,
VOC,VOC,Energy,Oil & Gas E&P,
VOD,VOD,Communication Services,Telecom Services,
VOXR,VOXR,Basic Materials,Other Precious Metals & Mining,
VOYA,VOYA,Financial Services,Financial Conglomerates,
VOYG,VOYG,Industrials,Aerospace & Defense,
VPG,VPG,Technology,Scientific & Technical Instruments,
VPV,VPV,Financial Services,Asset Management,
VRA,VRA,Consumer Cyclical,Footwear & Accessories,
VRAX,VRAX,Healthcare,Biotechnology,
VRCA,VRCA,Healthcare,Biotechnology,
VRDN,VRDN,Healthcare,Biotechnology,
VREX,VREX,Healthcare,Medical Devices,
VRME,VRME,Industrials,Security & Protection Services,
VRNS,VRNS,Technology,Software—Infrastructure,
VRRM,VRRM,Technology,Information Technology Services,
VRSK,VRSK,Industrials,,
VRSN,VRSN,Technology,,
VRT,VRT,Industrials,,
VRTS,VRTS,Financial Services,Asset Management,
VRTX,VRTX,Healthcare,,
VS,VS,Technology,Software—Application,
VSA,VSA,Consumer Defensive,Education & Training Services,
VSAT,VSAT,Technology,Communication Equipment,
VSEC,VSEC,Industrials,Aerospace & Defense,
VSEE,VSEE,Healthcare,Health Information Services,
VSH,VSH,Technology,Semiconductors,
VSME,VSME,Communication Services,Advertising Agencies,
VSNT,VSNT,Communication Services,Entertainment,
VST,VST,Utilities,,
VSTM,VSTM,Healthcare,Biotechnology,
VSTS,VSTS,Industrials,Rental & Leasing Services,
VSXY,VSXY,Consumer Cyclical,Apparel Retail,
VTAK,VTAK,Healthcare,Medical Devices,
VTEX,VTEX,Technology,Software—Application,
VTGN,VTGN,Healthcare,Biotechnology,
VTIX,VTIX,Technology,Computer Hardware,
VTMX,VTMX,Real Estate,Real Estate—Development,
VTOL,VTOL,Energy,Oil & Gas Equipment & Services,
VTR,VTR,Real Estate,,
VTRS,VTRS,Healthcare,,
VTS,VTS,Energy,Oil & Gas E&P,
VTSI,VTSI,Technology,Software—Application,
VTVT,VTVT,Healthcare,Biotechnology,
VUZI,VUZI,Technology,Consumer Electronics,
VVOS,VVOS,Healthcare,Medical Devices,
VVR,VVR,Financial Services,Asset Management,
VVV,VVV,Consumer Cyclical,Auto & Truck Dealerships,
VVX,VVX,Industrials,Aerospace & Defense,
VYGR,VYGR,Healthcare,Biotechnology,
VYNE,VYNE,Healthcare,Biotechnology,
VYX,VYX,Technology,Information Technology Services,
VZ,VZ,Communication Services,,
W,W,Consumer Cyclical,Internet Retail,
WAB,WAB,Industrials,,
WABC,WABC,Financial Services,Banks—Regional,
WAFD,WAFD,Financial Services,Banks—Regional,
WAFU,WAFU,Consumer Defensive,Education & Training Services,
WAL,WAL,Financial Services,Banks—Regional,
WASH,WASH,Financial Services,Banks—Regional,
WAT,WAT,Healthcare,,
WATT,WATT,Technology,Communication Equipment,
WAVE,WAVE,Utilities,Utilities—Renewable,
WAY,WAY,Healthcare,Health Information Services,
WB,WB,Communication Services,Internet Content & Information,
WBD,WBD,Communication Services,,
WBI,WBI,Energy,Oil & Gas Equipment & Services,
WBS,WBS,Financial Services,Banks—Regional,
WBTN,WBTN,Communication Services,Internet Content & Information,
WBUY,WBUY,Consumer Cyclical,Internet Retail,
WBX,WBX,Technology,Electronic Components,
WCC,WCC,Industrials,Industrial Distribution,
WCN,WCN,Industrials,Waste Management,
WCT,WCT,Technology,Software—Application,
WD,WD,Financial Services,Mortgage Finance,
WDAY,WDAY,Technology,,
WDC,WDC,Technology,,
WDFC,WDFC,Basic Materials,Specialty Chemicals,
WDH,WDH,Financial Services,Insurance—Diversified,
WDS,WDS,Energy,Oil & Gas E&P,
WEAV,WEAV,Healthcare,Health Information Services,
WEC,WEC,Utilities,,
WELL,WELL,Real Estate,,
WEN,WEN,Consumer Cyclical,Restaurants,
WERN,WERN,Industrials,Trucking,
WES,WES,Energy,Oil & Gas Midstream,
WEST,WEST,Consumer Defensive,Packaged Foods,
WETH,WETH,Technology,Electronic Components,
WETO,WETO,Technology,Software—Infrastructure,
WEX,WEX,Technology,Software—Infrastructure,
WEYS,WEYS,Consumer Cyclical,Footwear & Accessories,
WF,WF,Financial Services,Banks—Regional,
WFC,WFC,Financial Services,,
WFCF,WFCF,Industrials,Specialty Business Services,
WFF,WFF,Industrials,Specialty Industrial Machinery,
WFG,WFG,Basic Materials,Lumber & Wood Production,
WFRD,WFRD,Energy,Oil & Gas Equipment & Services,
WGO,WGO,Consumer Cyclical,Recreational Vehicles,
WGS,WGS,Healthcare,Diagnostics & Research,
WH,WH,Consumer Cyclical,Lodging,
WHD,WHD,Energy,Oil & Gas Equipment & Services,
WHF,WHF,Financial Services,Asset Management,
WHG,WHG,Financial Services,Asset Management,
WHLR,WHLR,Real Estate,REIT—Retail,
WHR,WHR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
WHWK,WHWK,Healthcare,Biotechnology,
WIA,WIA,Financial Services,Asset Management,
WILC,WILC,Consumer Defensive,Food Distribution,
WIMI,WIMI,Communication Services,Advertising Agencies,
WINA,WINA,Consumer Cyclical,Specialty Retail,
WING,WING,Consumer Cyclical,Restaurants,
WIT,WIT,Technology,Information Technology Services,
WIW,WIW,Financial Services,Asset Management,
WIX,WIX,Technology,Software—Infrastructure,
WK,WK,Technology,Software—Application,
WKC,WKC,Energy,Oil & Gas Refining & Marketing,
WKEY,WKEY,Technology,Semiconductors,
WKHS,WKHS,Consumer Cyclical,Auto Manufacturers,
WKSP,WKSP,Consumer Cyclical,Auto Parts,
WLDN,WLDN,Industrials,Engineering & Construction,
WLDS,WLDS,Technology,Consumer Electronics,
WLFC,WLFC,Industrials,Rental & Leasing Services,
WLK,WLK,Basic Materials,Specialty Chemicals,
WLKP,WLKP,Basic Materials,Chemicals,
WLTH,WLTH,Technology,Software—Application,
WLY,WLY,Communication Services,Publishing,
WLYB,WLYB,Communication Services,Publishing,
WM,WM,Industrials,,
WMB,WMB,Energy,,
WMG,WMG,Communication Services,Entertainment,
WMK,WMK,Consumer Defensive,Grocery Stores,
WMS,WMS,Industrials,Building Products & Equipment,
WMT,WMT,Consumer Defensive,,
WNC,WNC,Industrials,Farm & Heavy Construction Machinery,
WNEB,WNEB,Financial Services,Banks—Regional,
WNW,WNW,Consumer Cyclical,Internet Retail,
WOK,WOK,Healthcare,Medical Devices,
WOLF,WOLF,Technology,Semiconductors,
WOOF,WOOF,Consumer Cyclical,Specialty Retail,
WOR,WOR,Industrials,Metal Fabrication,
WPC,WPC,Real Estate,REIT—Diversified,
WPM,WPM,Basic Materials,Gold,
WPP,WPP,Communication Services,Advertising Agencies,
WPRT,WPRT,Consumer Cyclical,Auto Parts,
WRAP,WRAP,Technology,Scientific & Technical Instruments,
WRB,WRB,Financial Services,,
WRBY,WRBY,Healthcare,Medical Instruments & Supplies,
WRD,WRD,Technology,Software—Application,
WRLD,WRLD,Financial Services,Credit Services,
WS,WS,Basic Materials,Steel,
WSBC,WSBC,Financial Services,Banks—Regional,
WSBF,WSBF,Financial Services,Banks—Regional,
WSBK,WSBK,Financial Services,Banks—Regional,
WSC,WSC,Industrials,Rental & Leasing Services,
WSFS,WSFS,Financial Services,Banks—Regional,
WSHP,WSHP,Communication Services,Internet Content & Information,
WSM,WSM,Consumer Cyclical,,
WSO,WSO,Industrials,Industrial Distribution,
WSO-B,WSO-B,Industrials,Industrial Distribution,
WST,WST,Healthcare,,
WT,WT,Financial Services,Asset Management,
WTBA,WTBA,Financial Services,Banks—Regional,
WTF,WTF,Financial Services,Capital Markets,
WTFC,WTFC,Financial Services,Banks—Regional,
WTI,WTI,Energy,Oil & Gas E&P,
WTM,WTM,Financial Services,Insurance—Property & Casualty,
WTRG,WTRG,Utilities,Utilities—Regulated Water,
WTS,WTS,Industrials,Specialty Industrial Machinery,
WTTR,WTTR,Energy,Oil & Gas Equipment & Services,
WTW,WTW,Financial Services,,
WU,WU,Financial Services,Credit Services,
WULF,WULF,Financial Services,Capital Markets,
WVE,WVE,Healthcare,Biotechnology,
WVVI,WVVI,Consumer Defensive,Beverages—Wineries & Distilleries,
WW,WW,Healthcare,Medical Care Facilities,
WWD,WWD,Industrials,Aerospace & Defense,
WWW,WWW,Consumer Cyclical,Footwear & Accessories,
WXM,WXM,Industrials,Industrial Distribution,
WY,WY,Real Estate,,
WYFI,WYFI,Technology,Information Technology Services,
WYHG,WYHG,Consumer Defensive,Packaged Foods,
WYNN,WYNN,Consumer Cyclical,,
WYY,WYY,Technology,Information Technology Services,
XAIR,XAIR,Healthcare,Medical Devices,
XBIO,XBIO,Healthcare,Biotechnology,
XBIT,XBIT,Healthcare,Biotechnology,
XBP,XBP,Technology,Software—Infrastructure,
XCH,XCH,Industrials,Electrical Equipment & Parts,
XCUR,XCUR,Healthcare,Biotechnology,
XE,XE,Industrials,Specialty Industrial Machinery,
XEL,XEL,Utilities,,
XELB,XELB,Consumer Cyclical,Apparel Manufacturing,
XENE,XENE,Healthcare,Biotechnology,
XERS,XERS,Healthcare,Drug Manufacturers—Specialty & Generic,
XFOR,XFOR,Healthcare,Biotechnology,
XGN,XGN,Healthcare,Diagnostics & Research,
XHG,XHG,Financial Services,Insurance Brokers,
XHLD,XHLD,Communication Services,Broadcasting,
XHR,XHR,Real Estate,REIT—Hotel & Motel,
XIFR,XIFR,Utilities,Utilities—Renewable,
XLO,XLO,Healthcare,Biotechnology,
XMAX,XMAX,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
XMTR,XMTR,Industrials,Industrial Distribution,
XNCR,XNCR,Healthcare,Biotechnology,
XNDU,XNDU,Technology,Software—Infrastructure,
XNET,XNET,Technology,Software—Infrastructure,
XOM,XOM,Energy,,
XOS,XOS,Industrials,Farm & Heavy Construction Machinery,
XP,XP,Financial Services,Capital Markets,
XPEL,XPEL,Consumer Cyclical,Auto Parts,
XPER,XPER,Technology,Software—Application,
XPEV,XPEV,Consumer Cyclical,Auto Manufacturers,
XPO,XPO,Industrials,Trucking,
XPOF,XPOF,Consumer Cyclical,Leisure,
XPON,XPON,Industrials,Electrical Equipment & Parts,
XPRO,XPRO,Energy,Oil & Gas Equipment & Services,
XRAY,XRAY,Healthcare,Medical Instruments & Supplies,
XRN,XRN,Real Estate,REIT—Healthcare Facilities,
XRX,XRX,Industrials,Business Equipment & Supplies,
XTIA,XTIA,Industrials,Aerospace & Defense,
XTLB,XTLB,Healthcare,Biotechnology,
XWEL,XWEL,Healthcare,Diagnostics & Research,
XXII,XXII,Consumer Defensive,Tobacco,
XYF,XYF,Financial Services,Credit Services,
XYL,XYL,Industrials,,
XYZ,XYZ,Financial Services,,
XZO,XZO,Financial Services,Insurance—Diversified,
YAAS,YAAS,Technology,Software—Application,
YALA,YALA,Technology,Software—Application,
YB,YB,Technology,Software—Application,
YCBD,YCBD,Healthcare,Drug Manufacturers—Specialty & Generic,
YDDL,YDDL,Industrials,Waste Management,
YDES,YDES,Healthcare,Biotechnology,
YDKG,YDKG,Communication Services,Advertising Agencies,
YELP,YELP,Communication Services,Internet Content & Information,
YETI,YETI,Consumer Cyclical,Leisure,
YEXT,YEXT,Technology,Software—Infrastructure,
YHC,YHC,Consumer Defensive,Beverages—Wineries & Distilleries,
YHGJ,YHGJ,Consumer Cyclical,Packaging & Containers,
YI,YI,Healthcare,Medical Distribution,
YIBO,YIBO,Technology,Computer Hardware,
YJ,YJ,Consumer Cyclical,Internet Retail,
YMAT,YMAT,Basic Materials,Specialty Chemicals,
YMM,YMM,Technology,Software—Application,
